kinase_i,kinase_j,PairCTS
FGR,ZAP70,0.169117527908515
FGR,SYK,0.30953048231740615
FGR,BTK,0.22952141364298592
FGR,ITK,0.26288419424979725
FGR,TEC,0.19579020059900462
FGR,BMX,0.16558074710355508
FGR,TXK,0.19643942263960362
FGR,TNK1,0.4109078172801693
FGR,TNK2,0.15539579452520882
FGR,CSK,0.25960158320206916
FGR,MATK,0.18755301179562583
FGR,FER,0.1682406061232693
FGR,FES,0.22582103515227767
FGR,LMTK2,0.407557135958097
FGR,LMTK3,0.40869470924476664
FRK,PTK6,0.3543805441701327
FRK,SRMS,0.32191217759231144
FRK,PTK2,0.2520816122294409
FRK,PTK2B,0.13917316129333113
FRK,JAK1,0.15910154594598114
FRK,JAK2,0.17570051324383495
FRK,JAK3,0.16031846683152212
FRK,TYK2,0.13926854055861432
FRK,ABL1,0.2368185794447844
FRK,ABL2,0.12991321620026286
FRK,ZAP70,0.1348924683706202
FRK,SYK,0.19460542277951132
FRK,BTK,0.15329635410509107
FRK,ITK,0.13685913471190242
FRK,TEC,0.1615651410611098
FRK,BMX,0.13135568756566027
FRK,TXK,0.16221436310170878
FRK,TNK1,0.37668275774227444
FRK,TNK2,0.12117073498731401
FRK,CSK,0.25587652366417435
FRK,MATK,0.11162795225773098
FRK,FER,0.13401554658537446
FRK,FES,0.14999597561438283
FRK,LMTK2,0.37333207642020216
FRK,LMTK3,0.3744696497068718
PTK6,SRMS,0.22197286207009637
PTK6,PTK2,0.4744422967072259
PTK6,PTK2B,0.3615338457711161
PTK6,JAK1,0.3814622304237661
PTK6,JAK2,0.4408611977216199
PTK6,JAK3,0.3826791513093071
PTK6,TYK2,0.36162922503639927
PTK6,ABL1,0.41387926392256935
PTK6,ABL2,0.3522739006780478
PTK6,ZAP70,0.3572531528484051
PTK6,SYK,0.4169661072572962
PTK6,BTK,0.375657038582876
PTK6,ITK,0.3592198191896874
PTK6,TEC,0.38392582553889476
PTK6,BMX,0.3537163720434452
PTK6,TXK,0.38457504757949373
PTK6,TNK1,0.3990434422200594
PTK6,TNK2,0.3435314194650989
PTK6,CSK,0.4421372081419593
PTK6,MATK,0.33398863673551593
PTK6,FER,0.3563762310631594
PTK6,FES,0.3723566600921678
PTK6,LMTK2,0.3956927608979871
PTK6,LMTK3,0.39683033418465674
SRMS,PTK2,0.44197393012940456
SRMS,PTK2B,0.3290654791932948
SRMS,JAK1,0.34899386384594483
SRMS,JAK2,0.36559283114379865
SRMS,JAK3,0.3502107847314858
SRMS,TYK2,0.329160858458578
SRMS,ABL1,0.3814108973447481
SRMS,ABL2,0.31980553410022655
SRMS,ZAP70,0.3247847862705838
SRMS,SYK,0.38449774067947495
SRMS,BTK,0.34318867200505476
SRMS,ITK,0.3267514526118661
SRMS,TEC,0.3514574589610735
SRMS,BMX,0.32124800546562393
SRMS,TXK,0.3521066810016725
SRMS,TNK1,0.3665750756422381
SRMS,TNK2,0.31106305288727765
SRMS,CSK,0.369568841564138
SRMS,MATK,0.30152027015769467
SRMS,FER,0.32390786448533815
SRMS,FES,0.3398882935143465
SRMS,LMTK2,0.36322439432016584
SRMS,LMTK3,0.3643619676068355
PTK2,PTK2B,0.35763491383042423
PTK2,JAK1,0.27916329848307425
PTK2,JAK2,0.3919622657809281
PTK2,JAK3,0.28038021936861524
PTK2,TYK2,0.25933029309570743
PTK2,ABL1,0.3115803319818775
PTK2,ABL2,0.24997496873735597
PTK2,ZAP70,0.3027542209077133
PTK2,SYK,0.37516717531660443
PTK2,BTK,0.2733581066421842
PTK2,ITK,0.25692088724899553
PTK2,TEC,0.2816268935982029
PTK2,BMX,0.2968174401027534
PTK2,TXK,0.2822761156388019
PTK2,TNK1,0.49674451027936756
PTK2,TNK2,0.24123248752440712
PTK2,CSK,0.3569382762012675
PTK2,MATK,0.2316897047948241
PTK2,FER,0.25407729912246757
PTK2,FES,0.27005772815147594
PTK2,LMTK2,0.49339382895729533
PTK2,LMTK3,0.49453140224396497
PTK2B,JAK1,0.2327548475469645
PTK2B,JAK2,0.2478538148448183
PTK2B,JAK3,0.26167176843250545
PTK2B,TYK2,0.1464218421595977
PTK2B,ABL1,0.19867188104576777
PTK2B,ABL2,0.1370665178012462
PTK2B,ZAP70,0.1914457699716035
PTK2B,SYK,0.2709587243804946
PTK2B,BTK,0.16044965570607445
PTK2B,ITK,0.14401243631288574
PTK2B,TEC,0.16871844266209313
PTK2B,BMX,0.13850898916664361
PTK2B,TXK,0.16936766470269213
PTK2B,TNK1,0.3838360593432578
PTK2B,TNK2,0.12832403658829736
PTK2B,CSK,0.2310298252651577
PTK2B,MATK,0.19498125385871434
PTK2B,FER,0.1411688481863578
PTK2B,FES,0.20524927721536618
PTK2B,LMTK2,0.38048537802118554
PTK2B,LMTK3,0.3816229513078552
JAK1,JAK2,0.30268219949746833
JAK1,JAK3,0.28730015308515544
JAK1,TYK2,0.2661502268122477
JAK1,ABL1,0.2668002656984178
JAK1,ABL2,0.19749490245389623
JAK1,ZAP70,0.16197415462425352
JAK1,SYK,0.2843871090331447
JAK1,BTK,0.22607804035872447
JAK1,ITK,0.16394082096553575
JAK1,TEC,0.18864682731474314
JAK1,BMX,0.15843737381929363
JAK1,TXK,0.18929604935534214
JAK1,TNK1,0.40376444399590783
JAK1,TNK2,0.14825242124094737
JAK1,CSK,0.2067582099178077
JAK1,MATK,0.13870963851136434
JAK1,FER,0.16109723283900781
JAK1,FES,0.17707766186801618
JAK1,LMTK2,0.40041376267383555
JAK1,LMTK3,0.4015513359605052
JAK2,JAK3,0.3014991203830093
JAK2,TYK2,0.28264919411010153
JAK2,ABL1,0.2351992329962716
JAK2,ABL2,0.21569386975175003
JAK2,ZAP70,0.22847312192210734
JAK2,SYK,0.3233860763309985
JAK2,BTK,0.19697700765657827
JAK2,ITK,0.18053978826338957
JAK2,TEC,0.26164579461259696
JAK2,BMX,0.17503634111714744
JAK2,TXK,0.20589501665319596
JAK2,TNK1,0.42036341129376165
JAK2,TNK2,0.16485138853880119
JAK2,CSK,0.2233571772156615
JAK2,MATK,0.15530860580921815
JAK2,FER,0.17769620013686163
JAK2,FES,0.19367662916587
JAK2,LMTK2,0.41701272997168937
JAK2,LMTK3,0.418150303258359
JAK3,TYK2,0.2581671476977887
JAK3,ABL1,0.21981718658395874
JAK3,ABL2,0.15821182333943717
JAK3,ZAP70,0.2136910755097945
JAK3,SYK,0.2850040299186856
JAK3,BTK,0.1815949612442654
JAK3,ITK,0.16515774185107673
JAK3,TEC,0.18986374820028412
JAK3,BMX,0.2100542947048346
JAK3,TXK,0.1905129702408831
JAK3,TNK1,0.40498136488144876
JAK3,TNK2,0.14946934212648832
JAK3,CSK,0.20797513080334867
JAK3,MATK,0.1399265593969053
JAK3,FER,0.16231415372454877
JAK3,FES,0.17829458275355714
JAK3,LMTK2,0.40163068355937653
JAK3,LMTK3,0.40276825684604617
TYK2,ABL1,0.19876726031105096
TYK2,ABL2,0.13716189706652943
TYK2,ZAP70,0.14214114923688673
TYK2,SYK,0.28525410364577786
TYK2,BTK,0.16054503497135764
TYK2,ITK,0.14410781557816896
TYK2,TEC,0.16881382192737635
TYK2,BMX,0.1386043684319268
TYK2,TXK,0.16946304396797535
TYK2,TNK1,0.383931438608541
TYK2,TNK2,0.12841941585358055
TYK2,CSK,0.18692520453044087
TYK2,MATK,0.11887663312399753
TYK2,FER,0.14126422745164102
TYK2,FES,0.1572446564806494
TYK2,LMTK2,0.38058075728646873
TYK2,LMTK3,0.38171833057313836
ABL1,ABL2,0.2875119359526995
ABL1,ZAP70,0.1943911881230568
ABL1,SYK,0.3138041425319479
ABL1,BTK,0.21279507385752772
ABL1,ITK,0.24235785446433905
ABL1,TEC,0.22106386081354643
ABL1,BMX,0.19085440731809689
ABL1,TXK,0.22171308285414543
ABL1,TNK1,0.4361814774947111
ABL1,TNK2,0.22246945473975063
ABL1,CSK,0.23917524341661095
ABL1,MATK,0.17112667201016762
ABL1,FER,0.1935142663378111
ABL1,FES,0.20949469536681947
ABL1,LMTK2,0.4328307961726388
ABL1,LMTK3,0.43396836945930845
ABL2,ZAP70,0.13278582487853524
ABL2,SYK,0.19249877928742637
ABL2,BTK,0.15118971061300618
ABL2,ITK,0.13475249121981747
ABL2,TEC,0.15945849756902486
ABL2,BMX,0.12924904407357535
ABL2,TXK,0.16010771960962386
ABL2,TNK1,0.37457611425018955
ABL2,TNK2,0.11906409149522909
ABL2,CSK,0.1775698801720894
ABL2,MATK,0.10952130876564606
ABL2,FER,0.13190890309328954
ABL2,FES,0.1478893321222979
ABL2,LMTK2,0.37122543292811727
ABL2,LMTK3,0.3723630062147869
ZAP70,SYK,0.2951780314577837
ZAP70,BTK,0.22926896278336348
ZAP70,ITK,0.2299317433901748
ZAP70,TEC,0.1644377497393822
ZAP70,BMX,0.13422829624393268
ZAP70,TXK,0.16508697177998116
ZAP70,TNK1,0.3795553664205469
ZAP70,TNK2,0.12404334366558639
ZAP70,CSK,0.25214913234244674
ZAP70,MATK,0.11450056093600337
ZAP70,FER,0.13688815526364684
ZAP70,FES,0.1528685842926552
ZAP70,LMTK2,0.3762046850984746
ZAP70,LMTK3,0.37734225838514424
SYK,BTK,0.3157819171922546
SYK,ITK,0.2720446977990659
SYK,TEC,0.27645070414827333
SYK,BMX,0.1939412506528238
SYK,TXK,0.2945999261888723
SYK,TNK1,0.439268320829438
SYK,TNK2,0.18375629807447752
SYK,CSK,0.29476208675133786
SYK,MATK,0.1742135153448945
SYK,FER,0.19660110967253797
SYK,FES,0.21258153870154634
SYK,LMTK2,0.43591763950736573
SYK,LMTK3,0.43705521279403536
BTK,ITK,0.20723562912464571
BTK,TEC,0.27444163547385314
BTK,BMX,0.15263218197840356
BTK,TXK,0.2323908575144521
BTK,TNK1,0.39795925215501776
BTK,TNK2,0.1424472294000573
BTK,CSK,0.2518530180769176
BTK,MATK,0.1329044466704743
BTK,FER,0.15529204099811778
BTK,FES,0.17127247002712614
BTK,LMTK2,0.3946085708329455
BTK,LMTK3,0.3957461441196151
ITK,TEC,0.2568044160806644
ITK,BMX,0.18289496258521493
ITK,TXK,0.26105363812126336
ITK,TNK1,0.38152203276182906
ITK,TNK2,0.12601001000686862
ITK,CSK,0.18451579868372897
ITK,MATK,0.1164672272772856
ITK,FER,0.13885482160492907
ITK,FES,0.15483525063393744
ITK,LMTK2,0.37817135143975683
ITK,LMTK3,0.37930892472642647
TEC,BMX,0.1609009689344223
TEC,TXK,0.23945964447047077
TEC,TNK1,0.40622803911103644
TEC,TNK2,0.150716016356076
TEC,CSK,0.20922180503293636
TEC,MATK,0.14117323362649298
TEC,FER,0.16356082795413646
TEC,FES,0.17954125698314483
TEC,LMTK2,0.4028773577889642
TEC,LMTK3,0.40401493107563385
BMX,TXK,0.16155019097502127
BMX,TNK1,0.37601858561558693
BMX,TNK2,0.1205065628606265
BMX,CSK,0.17901235153748682
BMX,MATK,0.11096378013104347
BMX,FER,0.13335137445868694
BMX,FES,0.1493318034876953
BMX,LMTK2,0.3726679042935147
BMX,LMTK3,0.37380547758018434
TXK,TNK1,0.40687726115163547
TXK,TNK2,0.151365238396675
TXK,CSK,0.20987102707353533
TXK,MATK,0.14182245566709198
TXK,FER,0.16421004999473546
TXK,FES,0.18019047902374383
TXK,LMTK2,0.4035265798295632
TXK,LMTK3,0.4046641531162328
TNK1,TNK2,0.3658336330372407
TNK1,CSK,0.424339421714101
TNK1,MATK,0.35629085030765767
TNK1,FER,0.37867844463530115
TNK1,FES,0.3946588736643095
TNK1,LMTK2,0.41799497447012884
TNK1,LMTK3,0.4191325477567985
TNK2,CSK,0.16882739895914056
TNK2,MATK,0.10077882755269721
TNK2,FER,0.12316642188034069
TNK2,FES,0.13914685090934906
TNK2,LMTK2,0.3624829517151684
TNK2,LMTK3,0.36362052500183806
CSK,MATK,0.21928461622955753
CSK,FER,0.181672210557201
CSK,FES,0.19765263958620938
CSK,LMTK2,0.4209887403920287
CSK,LMTK3,0.42212631367869835
MATK,FER,0.11362363915075765
MATK,FES,0.12960406817976602
MATK,LMTK2,0.3529401689855854
MATK,LMTK3,0.354077742272255
FER,FES,0.1519916625074095
FER,LMTK2,0.37532776331322887
FER,LMTK3,0.3764653365998985
FES,LMTK2,0.39130819234223724
FES,LMTK3,0.3924457656289069
LMTK2,LMTK3,0.41578186643472625
