trial,spearman_rho,top10_overlap,top20_overlap
735,0.9210687134671944,0.8,0.5
736,0.9326961282382084,0.8,0.45
737,0.9586735382564112,0.8,0.5
738,0.9342778627278845,0.8,0.45
739,0.9896301713996521,1.0,0.85
740,0.7129118715525622,0.8,0.45
741,0.9759896725083776,0.8,0.4
742,0.9955327461837361,0.8,0.6
743,0.990638403240287,0.9,0.65
744,0.9760645989375929,0.8,0.4
745,0.9463351687924942,0.8,0.6
746,0.915491597768183,0.8,0.45
747,0.9793053267139891,0.8,0.4
748,0.9617621099471357,0.8,0.4
749,0.7527125242647466,0.8,0.45
750,0.9364251209494581,0.8,0.45
751,0.9785942081986779,0.8,0.5
752,0.9392761154040584,0.8,0.5
753,0.8322894492909134,0.8,0.45
754,0.862781053569029,0.7,0.55
755,0.9631116242121084,0.8,0.4
756,0.6890251496555524,0.1,0.15
757,0.9583988329224408,0.8,0.85
758,0.8888667309586493,0.8,0.75
759,0.7706547550702666,0.5,0.45
760,0.9848861539151946,0.8,0.5
761,0.9301548687194937,0.8,0.5
762,0.964524047776136,0.8,0.55
763,0.802209640188066,0.8,0.45
764,0.9950287040488818,1.0,0.9
765,0.8713815745717333,0.8,0.5
766,0.9819059478519727,0.8,0.7
767,0.9790831932422918,0.8,0.45
768,0.9722328363389244,0.8,0.55
769,0.925024495793062,0.8,0.4
770,0.9804463096238918,0.8,0.4
771,0.7263845374690344,0.7,0.45
772,0.6594819967962502,0.2,0.15
773,0.9493317696120236,0.9,0.5
774,0.9781747692230283,0.8,0.7
775,0.9654547253042768,0.8,0.45
776,0.9820926299304238,0.8,0.55
777,0.8855579087265266,0.8,0.45
778,0.9793154241145177,0.8,0.55
779,0.693723526814901,0.1,0.15
780,0.9870641605006352,0.8,0.45
781,0.7816629846506381,0.8,0.45
782,0.9125615021215442,0.8,0.45
783,0.9617498649226339,0.8,0.5
784,0.8834330088078679,0.8,0.45
785,0.9706637675442895,0.9,0.7
786,0.8821244505184886,0.8,0.45
787,0.9817839057619838,0.8,0.4
788,0.9847322492074466,1.0,0.75
789,0.9793996813226397,0.8,0.4
790,0.8545509111205511,0.8,0.45
791,0.9487795042872541,0.8,0.8
792,0.7152006065815127,0.7,0.45
793,0.744511864058948,0.7,0.45
794,0.9812882818946757,0.9,0.6
795,0.9411522296077486,0.8,0.55
796,0.9672834981944353,0.8,0.6
797,0.9452174802334956,0.9,0.5
798,0.957256905185013,1.0,0.5
799,0.8388409900125472,0.8,0.45
800,0.9717882126101258,0.8,0.8
801,0.9839615499580608,0.8,0.4
802,0.9583913273530533,0.8,0.5
803,0.9882352852392177,0.9,0.6
804,0.9859089642689524,0.8,0.4
805,0.9443083491813767,0.9,0.8
806,0.9617548083618642,0.8,0.8
807,0.7533579249634381,0.8,0.45
808,0.8931214626536812,0.8,0.45
809,0.8112628499508853,0.7,0.45
810,0.9945736991724192,0.8,0.55
811,0.9805503443249072,0.8,0.55
812,0.7628644087265145,0.8,0.45
813,0.8255583853619386,0.8,0.45
814,0.9638615180156802,0.8,0.45
815,0.9269473113381408,0.7,0.5
816,0.9307745194123492,0.9,0.8
817,0.924041719750404,0.8,0.65
818,0.9623921046147257,0.8,0.4
819,0.9868741440664456,0.9,0.8
820,0.9412714594442005,0.9,0.8
821,0.9740264070252236,0.7,0.8
822,0.9584049317112644,0.9,0.85
823,0.9269486265873708,0.7,0.55
824,0.9793847951521554,0.8,0.55
825,0.9861479882605497,0.8,0.45
826,0.9241025624960958,0.8,0.45
827,0.8426896067053808,0.8,0.45
828,0.9943280929571158,0.8,0.55
829,0.977631133995464,0.8,0.55
830,0.7477091032437788,0.7,0.45
831,0.9672223698336215,0.8,0.45
832,0.9788196969475613,0.9,0.75
833,0.9455545906969895,0.8,0.55
834,0.8166590289372408,0.8,0.45
835,0.9909069105953555,0.8,0.4
836,0.9986169946067178,1.0,0.8
837,0.8443288449150442,0.8,0.45
838,0.8700884394989307,0.8,0.45
839,0.9464204836545203,0.8,0.4
840,0.9838437765906114,0.8,0.55
841,0.8868759487281145,0.8,0.5
842,0.9889063251721513,0.8,0.4
843,0.8385148201586466,0.8,0.45
844,0.719846722524728,0.4,0.45
845,0.6959326589106638,0.4,0.4
846,0.7940160166870665,0.8,0.45
847,0.8437644953994028,0.7,0.5
848,0.9945490066336886,1.0,0.9
849,0.8064862355432119,0.8,0.45
850,0.6700664884170525,0.2,0.15
851,0.7699781588117623,0.7,0.45
852,0.9740590052560301,0.9,0.85
853,0.9457825857232367,0.8,0.75
854,0.791982573756542,0.8,0.45
855,0.9601828152345074,0.8,0.4
856,0.9025617599223482,0.8,0.5
857,0.8271124882230696,0.8,0.45
858,0.9770736988315115,0.9,0.85
859,0.7045185334055399,0.4,0.4
860,0.897013653678656,0.8,0.45
861,0.9806036854239831,0.8,0.4
862,0.7881992564513727,0.8,0.45
863,0.9723638503676312,0.9,0.6
864,0.9679845990722373,0.9,0.85
865,0.9702627977238534,0.8,0.45
866,0.9707515522579443,0.8,0.4
867,0.9853696941520264,0.8,0.4
868,0.9847850973449095,0.8,0.6
869,0.977373636739083,0.8,0.6
870,0.9755893392977094,0.8,0.4
871,0.9766797793521753,1.0,0.85
872,0.9782265501798563,0.8,0.45
873,0.7123281967835362,0.4,0.45
874,0.9568387771622247,0.8,0.85
875,0.991323097780266,0.9,0.7
876,0.7539012222722612,0.7,0.45
877,0.9369409213115565,0.9,0.6
878,0.8398380933241565,0.8,0.45
879,0.8916501173811836,0.8,0.5
880,0.9799057222029505,0.8,0.55
881,0.9939090531701616,0.9,0.7
882,0.7200932382626135,0.4,0.45
883,0.7374381409996527,0.6,0.45
884,0.9623195893823662,0.8,0.75
885,0.9769934336971423,1.0,0.7
886,0.8136820145155956,0.8,0.45
887,0.7580606804961285,0.7,0.45
888,0.9364308110228556,0.8,0.4
889,0.989471396477741,0.9,0.7
890,0.9897126131117842,0.9,0.8
891,0.757579464781583,0.8,0.45
892,0.9922350083961601,0.9,0.85
893,0.9921977390785416,0.8,0.5
894,0.9725426975506912,0.9,0.55
895,0.9214179335261756,0.8,0.65
896,0.7460395603170206,0.8,0.45
897,0.7819047172225271,0.8,0.45
898,0.9853688268459371,0.8,0.55
899,0.8785279830369499,0.8,0.5
900,0.8936382821891639,0.8,0.4
901,0.8970655835140008,0.8,0.45
902,0.9566352493955472,0.8,0.4
903,0.9688224571029577,0.9,0.85
904,0.8813334335545401,0.8,0.45
905,0.8408708370692362,0.8,0.45
906,0.9758107065213822,0.9,0.65
907,0.6975848577704222,0.3,0.25
908,0.6644985861874013,0.2,0.35
909,0.9236165271898191,0.8,0.4
910,0.9683631043013319,0.8,0.4
911,0.9424297029221105,0.9,0.9
912,0.966947700551789,0.8,0.8
913,0.987924978699491,1.0,0.75
914,0.7078406829734895,0.5,0.45
915,0.7895185721008785,0.8,0.45
916,0.9314522822283653,0.8,0.55
917,0.8809982678516957,0.8,0.5
918,0.9810483248438675,0.9,0.7
919,0.9731888465647378,0.8,0.4
920,0.9496618988499146,0.8,0.55
921,0.8784558776408082,0.7,0.45
922,0.7564754267200599,0.4,0.4
923,0.9956652990596458,1.0,0.9
924,0.9885511798602836,0.9,0.7
925,0.8582207002441818,0.8,0.5
926,0.9553435872300273,0.8,0.55
927,0.7171170498645579,0.4,0.4
928,0.8892341080323152,0.5,0.6
929,0.8705784328816075,0.9,0.8
930,0.9682531002629509,0.8,0.55
931,0.9408512108832415,0.8,0.8
932,0.9935093819738764,0.8,0.5
933,0.9774688093389816,0.8,0.8
934,0.8342402678202351,0.8,0.45
935,0.9917429959069747,0.8,0.6
936,0.8308513941513879,0.8,0.45
937,0.975556044121174,0.8,0.4
938,0.9631642874189167,0.9,0.85
939,0.9691070132632509,0.8,0.8
940,0.9713670595701481,0.8,0.7
941,0.9818529325297265,1.0,0.85
942,0.976752328955485,0.9,0.75
943,0.9778254099990596,0.9,0.85
944,0.9310866279985636,0.7,0.45
945,0.9811917225016678,0.9,0.7
946,0.697321427976008,0.4,0.4
947,0.7760135063337564,0.5,0.45
948,0.9833791134772248,0.8,0.4
949,0.8083170043768472,0.8,0.45
950,0.9203013605286601,0.8,0.45
951,0.903515025142135,0.8,0.45
952,0.9732170811792953,0.8,0.55
953,0.9498476304968814,0.8,0.8
954,0.9492184416786279,0.8,0.8
955,0.8733149248129586,0.8,0.45
956,0.9613341619198004,0.9,0.8
957,0.9685101581689285,0.9,0.8
958,0.9819326716391232,0.8,0.4
959,0.9438361801250054,0.9,0.6
960,0.9900203859147466,1.0,0.85
961,0.9788797766208055,0.9,0.8
962,0.6900903836618243,0.4,0.45
963,0.9580991320623446,0.8,0.8
964,0.9179699152980803,0.8,0.55
965,0.9803605032946415,1.0,0.8
966,0.9625983446976676,0.9,0.85
967,0.9649633473700745,0.8,0.4
968,0.956386236907029,0.8,0.5
969,0.9907449716780665,0.8,0.55
970,0.996111682805238,1.0,0.85
971,0.8587826557484431,0.8,0.45
972,0.9781378518340492,1.0,0.75
973,0.9883728075193686,0.8,0.4
974,0.9929192096009287,0.9,0.7
975,0.7161099565616387,0.4,0.4
976,0.9654578629610464,0.8,0.5
977,0.7790185043125857,0.7,0.45
978,0.978038571718838,0.8,0.7
979,0.9014696297137803,0.8,0.45
980,0.980095538949393,0.9,0.85
981,0.9756668446689594,0.8,0.4
982,0.9535069161197385,0.9,0.8
983,0.9670600687137679,0.8,0.5
984,0.9531293241491989,1.0,0.55
985,0.8397188703992543,0.8,0.45
986,0.9731710128985005,0.8,0.65
987,0.9812596331475317,0.8,0.75
988,0.9637682119078004,0.7,0.6
989,0.9397177118740841,0.8,0.45
990,0.9768236129980032,1.0,0.6
991,0.9815076744699166,1.0,0.85
992,0.7336346995033124,0.4,0.35
993,0.9873666652083297,0.8,0.4
994,0.9589838425545539,0.8,0.6
995,0.9672569675570794,0.8,0.4
996,0.8980072756239966,0.8,0.45
997,0.7313792794515531,0.6,0.45
998,0.870698977967289,0.8,0.45
999,0.898391548261126,0.8,0.45
