trial,spearman_rho,top10_overlap,top20_overlap
689,0.900384708625157,0.3,0.35
690,0.8937998618926667,0.2,0.2
691,0.9801415074797137,0.7,0.65
692,0.9417711648618099,0.4,0.45
693,0.8983367998210902,0.1,0.15
694,0.9333979624874744,0.3,0.45
695,0.9325791708072219,0.4,0.45
696,0.9279205754072106,0.3,0.2
697,0.9474265626408199,0.5,0.45
698,0.9775933530363683,0.6,0.6
699,0.7983239230435851,0.4,0.5
700,0.6979309392386407,0.4,0.4
701,0.8919859833921328,0.2,0.35
702,0.9389932518262497,0.5,0.4
703,0.9549601383749038,0.6,0.6
704,0.9806503137271032,0.7,0.6
705,0.8712956608332647,0.6,0.5
706,0.9417019608221571,0.5,0.4
707,0.9398017936782825,0.4,0.4
708,0.8847903538586614,0.0,0.05
709,0.927928019146248,0.3,0.4
710,0.898171319014773,0.0,0.05
711,0.9152577408137887,0.2,0.3
712,0.9763781811782845,0.7,0.65
713,0.9884809374069866,0.8,0.7
714,0.980880067649352,0.7,0.6
715,0.9837004954951631,0.7,0.6
716,0.9639826926127812,0.7,0.65
717,0.9522088996248543,0.4,0.45
718,0.84627677815256,0.7,0.6
719,0.9660344193942674,0.6,0.55
720,0.5681230456320631,0.1,0.1
721,0.7008387339295472,0.4,0.4
722,0.8804898045666107,0.7,0.65
723,0.9789764652784732,0.8,0.7
724,0.9548541635832049,0.6,0.5
725,0.9509674993696154,0.5,0.5
726,0.9809416420853198,0.6,0.65
727,0.9563917588616497,0.6,0.45
728,0.6540706605945826,0.3,0.35
